transaction_id,is_fraud,fraud_reason,fraud_risk_score
T0023830,0,,0.11
T0023831,0,,0.95
T0023832,0,,0.59
T0023833,0,,0.75
T0023834,0,,0.35
T0023835,0,,0.65
T0023836,0,,0.99
T0023837,0,,0.76
T0023838,0,,0.16
T0023839,0,,0.64
T0023840,0,,0.85
T0023841,0,,0.99
T0023842,0,,0.94
T0023843,0,,0.49
T0023844,0,,0.53
T0023845,0,,0.62
T0023846,0,,0.01
T0023847,0,,0.82
T0023848,0,,0.78
T0023849,0,,0.56
T0023850,0,,0.57
T0023851,0,,0.45
T0023852,0,,0
T0023853,0,,0.31
T0023854,0,,0.46
T0023855,0,,0.36
T0023856,0,,0.73
T0023857,0,,0.71
T0023858,0,,0.99
T0023859,0,,0.9
T0023860,0,,0.48
T0023861,0,,0.86
T0023862,0,,0.01
T0023863,0,,0.3
T0023864,0,,0.07
T0023865,0,,0.29
T0023866,0,,0.52
T0023867,0,,0.62
T0023868,0,,0.11
T0023869,0,,0.34
T0023870,0,,0.91
T0023871,0,,0.45
T0023872,0,,0.83
T0023873,0,,0.9
T0023874,0,,0.2
T0023875,0,,0.56
T0023876,0,,0.57
T0023877,0,,0.05
T0023878,0,,0.07
T0023879,0,,0.15
T0023880,0,,0.38
T0023881,0,,0.07
T0023882,0,,0.98
T0023883,0,,0.02
T0023884,0,,0.72
T0023885,0,,0.7
T0023886,0,,0.28
T0023887,0,,0.44
T0023888,0,,0.4
T0023889,0,,0.21
T0023890,0,,0.08
T0023891,0,,0.54
T0023892,0,,1
T0023893,0,,0.54
T0023894,0,,0.29
T0023895,0,,0.13
T0023896,0,,0.82
T0023897,0,,0.67
T0023898,0,,0.47
T0023899,1,High risk transaction,0.94
T0023900,0,,0.37
T0023901,0,,0.55
T0023902,0,,0.17
T0023903,0,,0.78
T0023904,0,,0.52
T0023905,0,,0.63
T0023906,0,,0.86
T0023907,0,,0.22
T0023908,0,,0.84
T0023909,0,,0.09
T0023910,0,,0.8
T0023911,0,,0.13
T0023912,0,,0.2
T0023913,0,,0.22
T0023914,0,,0.91
T0023915,0,,0.18
T0023916,0,,0.78
T0023917,0,,0.13
T0023918,0,,0.92
T0023919,0,,0.45
T0023920,0,,0.02
T0023921,0,,0.36
T0023922,0,,0.06
T0023923,0,,0.86
T0023924,0,,0.54
T0023925,0,,0.01
T0023926,0,,0.24
T0023927,0,,0.65
T0023928,0,,0.34
T0023929,0,,0.26
T0023930,0,,0.78
T0023931,0,,0.36
T0023932,0,,0.9
T0023933,0,,0.23
T0023934,0,,0.79
T0023935,1,High risk transaction,0.87
T0023936,0,,0.37
T0023937,0,,0.13
T0023938,0,,0.85
T0023939,0,,0.29
T0023940,0,,0.3
T0023941,0,,0.42
T0023942,0,,0.77
T0023943,1,Multiple failed attempts,0.92
T0023944,0,,0.23
T0023945,0,,0.54
T0023946,0,,0.52
T0023947,0,,0.36
T0023948,0,,0.77
T0023949,0,,0.8
T0023950,0,,0.7
T0023951,0,,0.07
T0023952,0,,0.07
T0023953,0,,0.61
T0023954,0,,0.53
T0023955,0,,0.44
T0023956,0,,0.69
T0023957,0,,0.9
T0023958,0,,0.85
T0023959,0,,0.83
T0023960,0,,0.4
T0023961,0,,0.38
T0023962,0,,0.55
T0023963,0,,0.43
T0023964,0,,0.92
T0023965,0,,0.84
T0023966,0,,0.84
T0023967,0,,0.92
T0023968,0,,0.75
T0023969,0,,0.68
T0023970,0,,0.92
T0023971,0,,0.6
T0023972,0,,0.59
T0023973,0,,0.61
T0023974,0,,0.96
T0023975,0,,0.03
T0023976,0,,0.51
T0023977,0,,0.27
T0023978,0,,0.11
T0023979,0,,0.6
T0023980,0,,0.18
T0023981,0,,0.17
T0023982,1,High risk transaction,0.85
T0023983,0,,0.88
T0023984,0,,0.42
T0023985,0,,0.85
T0023986,0,,0.43
T0023987,0,,0.16
T0023988,0,,0.48
T0023989,0,,0.16
T0023990,0,,0.73
T0023991,0,,0.49
T0023992,0,,0.68
T0023993,0,,0.56
T0023994,0,,0.26
T0023995,0,,0.71
T0023996,0,,0.78
T0023997,0,,0.89
T0023998,0,,0.87
T0023999,0,,0.69
T0024000,0,,0.3
T0024001,0,,0.78
T0024002,0,,0.2
T0024003,0,,0.11
T0024004,0,,0.06
T0024005,0,,0.94
T0024006,0,,0.69
T0024007,0,,0.61
T0024008,0,,0.77
T0024009,1,High risk transaction,0.84
T0024010,0,,0.92
T0024011,1,Multiple failed attempts,0.97
T0024012,0,,0.3
T0024013,0,,0.56
T0024014,0,,0.51
T0024015,0,,0.98
T0024016,0,,0.93
T0024017,0,,0.81
T0024018,0,,0.85
T0024019,0,,0.22
T0024020,0,,0.68
T0024021,1,Multiple failed attempts,0.36
T0024022,0,,0.88
T0024023,0,,0.44
T0024024,0,,0.85
T0024025,0,,0.51
T0024026,0,,0.69
T0024027,0,,0.49
T0024028,1,High risk transaction,0.93
T0024029,0,,0.63
T0024030,0,,0.7
T0024031,0,,0.19
T0024032,0,,0.49
T0024033,0,,0.15
T0024034,0,,0.09
T0024035,0,,0.35
T0024036,0,,0.54
T0024037,0,,0.84
T0024038,0,,0.24
T0024039,0,,0.8
T0024040,0,,0.45
T0024041,0,,0.7
T0024042,0,,0.98
T0024043,0,,0.74
T0024044,0,,0.26
T0024045,0,,0.35
T0024046,0,,0.66
T0024047,1,Multiple failed attempts,0.12
T0024048,0,,0.95
T0024049,0,,0.49
T0024050,0,,0.88
T0024051,0,,0.05
T0024052,0,,0.79
T0024053,0,,0.81
T0024054,0,,0.89
T0024055,0,,0.09
T0024056,0,,0.22
T0024057,0,,0.68
T0024058,0,,0.34
T0024059,0,,0.4
T0024060,0,,0.71
T0024061,0,,1
T0024062,0,,0.36
T0024063,0,,0.64
T0024064,0,,0.87
T0024065,0,,0.92
T0024066,0,,0.9
T0024067,0,,0.2
T0024068,0,,0.9
T0024069,0,,0.88
T0024070,0,,0.65
T0024071,0,,0.76
T0024072,0,,0.81
T0024073,0,,0.72
T0024074,1,High risk transaction,1
T0024075,0,,0.38
T0024076,0,,0.9
T0024077,0,,0.06
T0024078,0,,0.48
T0024079,0,,0.69
T0024080,0,,0.52
T0024081,0,,0.51
T0024082,0,,0.5
T0024083,1,High risk transaction,0.97
T0024084,1,High risk transaction,0.95
T0024085,0,,0.74
T0024086,0,,0.29
T0024087,0,,0.85
T0024088,1,Multiple failed attempts,0.12
T0024089,0,,0.85
T0024090,0,,0.09
T0024091,0,,0.65
T0024092,0,,0.43
T0024093,0,,0.34
T0024094,0,,0.95
T0024095,0,,0.34
T0024096,0,,0.58
T0024097,0,,0.84
T0024098,0,,0.1
T0024099,0,,0.2
T0024100,0,,0.17
T0024101,0,,0.32
T0024102,0,,0.43
T0024103,0,,0.53
T0024104,0,,0.93
T0024105,0,,0.65
T0024106,0,,0.07
T0024107,0,,0.84
T0024108,0,,0.47
T0024109,0,,0.21
T0024110,0,,0.23
T0024111,0,,0.72
T0024112,0,,0.51
T0024113,0,,0.08
T0024114,0,,0.55
T0024115,0,,0.65
T0024116,0,,0.89
T0024117,1,High risk transaction,0.84
T0024118,0,,0.26
T0024119,0,,0
T0024120,0,,0.35
T0024121,0,,0.85
T0024122,0,,0.89
T0024123,0,,0.05
T0024124,0,,0.36
T0024125,0,,0.89
T0024126,0,,0.21
T0024127,0,,0.24
T0024128,0,,0.66
T0024129,0,,0.97
T0024130,0,,0.38
T0024131,0,,0.89
T0024132,1,High risk transaction,0.82
T0024133,0,,0.92
T0024134,0,,0.06
T0024135,0,,0.16
T0024136,0,,0.06
T0024137,0,,0.78
T0024138,0,,0.2
T0024139,0,,0.2
T0024140,0,,0.46
T0024141,0,,0.97
T0024142,0,,0.8
T0024143,0,,0.54
T0024144,0,,0.68
T0024145,0,,0.13
T0024146,0,,0.15
T0024147,0,,0.32
T0024148,0,,0.64
T0024149,0,,0.87
T0024150,0,,0.03
T0024151,0,,0.06
T0024152,0,,0.03
T0024153,0,,0.8
T0024154,0,,0.81
T0024155,1,High risk transaction,0.94
T0024156,0,,0.2
T0024157,0,,0.22
T0024158,0,,0.03
T0024159,0,,0.73
T0024160,0,,0.29
T0024161,0,,0.01
T0024162,0,,0.92
T0024163,0,,0.12
T0024164,0,,0.9
T0024165,0,,0.64
T0024166,0,,0.43
T0024167,0,,0.93
T0024168,0,,0.52
T0024169,0,,0.4
T0024170,0,,0.49
T0024171,0,,0.27
T0024172,0,,0.78
T0024173,0,,0.75
T0024174,0,,0.69
T0024175,0,,0.7
T0024176,0,,0.68
T0024177,0,,0.32
T0024178,0,,0.34
T0024179,0,,0.93
T0024180,0,,0
T0024181,0,,0.24
T0024182,0,,0.18
T0024183,0,,0.14
T0024184,0,,0.31
T0024185,0,,0.34
T0024186,0,,0.7
T0024187,0,,0.63
T0024188,0,,0.26
T0024189,0,,0.25
T0024190,0,,0.36
T0024191,0,,0.83
T0024192,0,,0.74
T0024193,0,,0.86
T0024194,0,,0.41
T0024195,0,,0.9
T0024196,0,,0.22
T0024197,0,,0.98
T0024198,0,,0.3
T0024199,0,,0.15
T0024200,0,,0.17
T0024201,0,,0.07
T0024202,0,,0.06
T0024203,0,,0.25
T0024204,1,High risk transaction,0.87
T0024205,0,,0.16
T0024206,0,,0.54
T0024207,0,,0.98
T0024208,0,,0.74
T0024209,0,,0.08
T0024210,0,,0.17
T0024211,0,,0.35
T0024212,0,,0.68
T0024213,0,,0.89
T0024214,0,,0.25
T0024215,0,,0.05
T0024216,0,,0.64
T0024217,0,,0.44
T0024218,0,,0.95
T0024219,0,,0.44
T0024220,0,,0.42
T0024221,0,,0.4
T0024222,0,,0.58
T0024223,0,,0.54
T0024224,0,,0.27
T0024225,1,High risk transaction,0.81
T0024226,0,,0.54
T0024227,0,,0.78
T0024228,0,,0.2
T0024229,0,,0.06
T0024230,0,,0.77
T0024231,0,,0.62
T0024232,0,,0.91
T0024233,0,,0.66
T0024234,0,,0.02
T0024235,0,,0.55
T0024236,0,,0.28
T0024237,0,,0.53
T0024238,0,,0.81
T0024239,0,,0.37
T0024240,0,,0.38
T0024241,0,,0.97
T0024242,0,,0.08
T0024243,0,,0.1
T0024244,0,,0.95
T0024245,0,,0.59
T0024246,0,,0.05
T0024247,0,,0.46
T0024248,0,,0.26
T0024249,0,,0.04
T0024250,0,,0.49
T0024251,0,,0.46
T0024252,0,,0.78
T0024253,0,,0.08
T0024254,0,,0.72
T0024255,0,,0.55
T0024256,0,,0.64
T0024257,0,,0.09
T0024258,0,,0.27
T0024259,0,,0.83
T0024260,0,,0.29
T0024261,0,,0.32
T0024262,0,,0.59
T0024263,0,,0.27
T0024264,0,,0.56
T0024265,0,,0.1
T0024266,0,,0.37
T0024267,0,,0.8
T0024268,0,,0.6
T0024269,0,,0.08
T0024270,0,,0.22
T0024271,0,,0.9
T0024272,0,,0.38
T0024273,1,High risk transaction,0.88
T0024274,0,,0.39
T0024275,0,,0.99
T0024276,0,,0.36
T0024277,0,,0.3
T0024278,0,,0.7
T0024279,0,,0.57
T0024280,0,,0.81
T0024281,0,,0.41
T0024282,0,,0.46
T0024283,0,,0.55
T0024284,0,,0.72
T0024285,0,,0.36
T0024286,0,,0.03
T0024287,0,,0.45
T0024288,0,,0.08
T0024289,0,,0.62
T0024290,0,,0.27
T0024291,0,,0.83
T0024292,0,,0.8
T0024293,0,,0.44
T0024294,0,,0.43
T0024295,0,,0.69
T0024296,1,High risk transaction,0.96
T0024297,0,,0.54
T0024298,0,,0.47
T0024299,0,,0.8
T0024300,0,,0.93
T0024301,0,,0.77
T0024302,0,,0.69
T0024303,0,,0.63
T0024304,0,,0.99
T0024305,0,,0.55
T0024306,0,,0.84
T0024307,0,,0.88
T0024308,0,,0.31
T0024309,0,,0.01
T0024310,0,,0.87
T0024311,0,,0.3
T0024312,0,,0.02
T0024313,0,,0.28
T0024314,0,,0.2
T0024315,0,,0.69
T0024316,0,,0.31
T0024317,0,,0.05
T0024318,0,,0.56
T0024319,0,,0.73
T0024320,0,,0.98
T0024321,0,,0.53
T0024322,0,,0.03
T0024323,0,,0.37
T0024324,0,,0.05
T0024325,0,,0.11
T0024326,0,,0.05
T0024327,0,,0.49
T0024328,0,,0.9
T0024329,0,,0.5
T0024330,0,,0.82
T0024331,0,,0.4
T0024332,0,,0.26
T0024333,0,,0.2
T0024334,0,,0.66
T0024335,0,,0.17
T0024336,0,,0.99
T0024337,0,,0.14
T0024338,0,,0.02
T0024339,1,High risk transaction,0.8
T0024340,0,,0.74
T0024341,0,,0.96
T0024342,0,,0.88
T0024343,0,,0.76
T0024344,0,,0.45
T0024345,0,,0.02
T0024346,0,,0.6
T0024347,0,,0.94
T0024348,0,,0.19
T0024349,0,,0.24
T0024350,1,Multiple failed attempts,0.74
T0024351,0,,0.83
T0024352,0,,0.54
T0024353,0,,0.68
T0024354,0,,0.53
T0024355,0,,0.13
T0024356,0,,0.84
T0024357,0,,0.24
T0024358,0,,0.85
T0024359,0,,0.64
T0024360,0,,0.44
T0024361,0,,0.97
T0024362,0,,0.92
T0024363,0,,0.05
T0024364,0,,0.15
T0024365,0,,0.25
T0024366,0,,0.44
T0024367,0,,0.31
T0024368,0,,0.74
T0024369,0,,0.33
T0024370,0,,0.68
T0024371,0,,0.42
T0024372,0,,0.77
T0024373,0,,0.88
T0024374,0,,0.25
T0024375,0,,0.39
T0024376,0,,0.23
T0024377,0,,0.22
T0024378,0,,0.6
T0024379,0,,0.79
T0024380,1,High risk transaction,0.74
T0024381,0,,0.64
T0024382,0,,0.32
T0024383,0,,0.14
T0024384,0,,0.65
T0024385,0,,0.98
T0024386,0,,0.26
T0024387,0,,0.91
T0024388,0,,0.07
T0024389,0,,0.61
T0024390,1,High risk transaction,0.95
T0024391,1,Multiple failed attempts,0.31
T0024392,0,,0.91
T0024393,0,,0.36
T0024394,0,,0.93
T0024395,0,,0.89
T0024396,0,,0.04
T0024397,0,,0.42
T0024398,0,,0.62
T0024399,0,,0.09
T0024400,0,,0.13
T0024401,0,,0.9
T0024402,0,,0.43
T0024403,0,,0.97
T0024404,0,,0.44
T0024405,0,,0.17
T0024406,0,,0.82
T0024407,0,,0.08
T0024408,0,,0.36
T0024409,0,,0.38
T0024410,0,,0.99
T0024411,0,,0.48
T0024412,0,,0.15
T0024413,1,High risk transaction,0.87
T0024414,0,,0.85
T0024415,0,,0.25
T0024416,0,,0.66
T0024417,1,High risk transaction,0.87
T0024418,0,,0.42
T0024419,0,,0.61
T0024420,0,,0.48
T0024421,1,Multiple failed attempts,0.49
T0024422,0,,0.14
T0024423,0,,0.03
T0024424,0,,0.36
T0024425,0,,0.39
T0024426,0,,0.2
T0024427,0,,0.81
T0024428,0,,0.91
T0024429,0,,0.07
T0024430,0,,0.51
T0024431,0,,0.82
T0024432,0,,0.75
T0024433,0,,0.93
T0024434,0,,0.5
T0024435,0,,0.93
T0024436,0,,0.19
T0024437,0,,0.78
T0024438,0,,0.02
T0024439,0,,0.54
T0024440,0,,0.94
T0024441,0,,0.13
T0024442,0,,0.49
T0024443,0,,0.48
T0024444,0,,0.07
T0024445,0,,0.4
T0024446,0,,0.67
T0024447,0,,0.88
T0024448,0,,0.96
T0024449,0,,0.94
T0024450,0,,0.93
T0024451,0,,0.06
T0024452,1,High risk transaction,0.74
T0024453,0,,0.36
T0024454,0,,0.26
T0024455,0,,0.89
T0024456,0,,0.33
T0024457,0,,0.06
T0024458,0,,0.39
T0024459,0,,0.33
T0024460,0,,0.67
T0024461,0,,0.98
T0024462,0,,0.68
T0024463,0,,0.4
T0024464,0,,0.09
T0024465,0,,0.99
T0024466,0,,0.47
T0024467,0,,0.11
T0024468,0,,0.29
T0024469,0,,0.58
T0024470,0,,0.38
T0024471,0,,0.8
T0024472,0,,0.77
T0024473,1,High risk transaction,0.85
T0024474,0,,0.13
T0024475,0,,0.03
T0024476,0,,0.89
T0024477,0,,0.71
T0024478,0,,0.49
T0024479,0,,1
T0024480,0,,0.41
T0024481,0,,0.76
T0024482,0,,0.15
T0024483,0,,0.71
T0024484,0,,0.99
T0024485,0,,0.33
T0024486,0,,0.45
T0024487,0,,0.1
T0024488,0,,0.19
T0024489,0,,0.78
T0024490,0,,0.86
T0024491,0,,0.15
T0024492,0,,0.05
T0024493,0,,0.98
T0024494,0,,0.82
T0024495,0,,0.7
T0024496,0,,0.74
T0024497,0,,0.61
T0024498,1,Multiple failed attempts,0.53
T0024499,0,,0.87
T0024500,0,,0.69
T0024501,0,,0.22
T0024502,0,,0.37
T0024503,0,,0.85
T0024504,1,High risk transaction,0.86
T0024505,0,,0.89
T0024506,0,,0.98
T0024507,0,,0.9
T0024508,0,,0.68
T0024509,0,,0.92
T0024510,1,High risk transaction,0.78
T0024511,0,,0.41
T0024512,1,High risk transaction,0.77
T0024513,0,,0.75
T0024514,0,,0.86
T0024515,0,,0.97
T0024516,0,,0.79
T0024517,0,,0.8
T0024518,0,,0.51
T0024519,0,,0.35
T0024520,0,,0.34
T0024521,0,,0.94
T0024522,0,,0.88
T0024523,0,,0.19
T0024524,0,,0.38
T0024525,0,,0.14
T0024526,0,,0.79
T0024527,0,,0.98
T0024528,0,,0.76
T0024529,0,,0.93
T0024530,0,,0.84
T0024531,0,,0.14
T0024532,0,,0.29
T0024533,0,,0.32
T0024534,0,,0.55
T0024535,0,,0.81
T0024536,0,,0.97
T0024537,0,,0.8
T0024538,1,High risk transaction,0.9
T0024539,1,High risk transaction,0.79
T0024540,0,,0.38
T0024541,0,,0.33
T0024542,0,,0.39
T0024543,0,,0.76
T0024544,0,,0.07
T0024545,0,,0.77
T0024546,0,,0.53
T0024547,0,,0.11
T0024548,0,,0.56
T0024549,0,,0.3
T0024550,0,,0.74
T0024551,0,,0.61
T0024552,0,,0.21
T0024553,0,,0.89
T0024554,0,,0.81
T0024555,0,,0.29
T0024556,0,,0.18
T0024557,0,,0.17
T0024558,0,,0.21
T0024559,0,,0.76
T0024560,0,,0.98
T0024561,0,,0.6
T0024562,0,,0.89
T0024563,0,,0.63
T0024564,0,,0.58
T0024565,0,,0.55
T0024566,0,,0.03
T0024567,0,,0.53
T0024568,0,,0.73
T0024569,0,,0.63
T0024570,0,,0.55
T0024571,0,,0.35
T0024572,0,,0.2
T0024573,0,,0.97
T0024574,0,,0.71
T0024575,0,,0.02
T0024576,0,,0.32
T0024577,0,,0
T0024578,0,,0.84
T0024579,1,High risk transaction,0.86
T0024580,0,,0.18
T0024581,0,,0.95
T0024582,0,,0.8
T0024583,0,,0.2
T0024584,0,,0.29
T0024585,0,,0.37
T0024586,0,,0.23
T0024587,0,,0.22
T0024588,0,,0.2
T0024589,0,,0.49
T0024590,0,,0.47
T0024591,0,,0.28
T0024592,0,,0.51
T0024593,0,,0.42
T0024594,0,,0.26
T0024595,0,,0.92
T0024596,0,,0.3
T0024597,0,,0.4
T0024598,0,,0.09
T0024599,0,,0.64
T0024600,0,,0.05
T0024601,0,,0.39
T0024602,0,,0.99
T0024603,0,,0.32
T0024604,0,,0.23
T0024605,0,,0.05
T0024606,0,,0.89
T0024607,0,,0.88
T0024608,0,,0.62
T0024609,0,,0.66
T0024610,0,,0.28
T0024611,0,,0.24
T0024612,0,,0.91
T0024613,0,,0.11
T0024614,0,,0.6
T0024615,0,,0.24
T0024616,1,Multiple failed attempts,0.63
T0024617,0,,0.4
T0024618,0,,0.97
T0024619,0,,0.61
T0024620,0,,0.77
T0024621,0,,0.06
T0024622,0,,0.38
T0024623,0,,0.46
T0024624,0,,0.5
T0024625,0,,0.31
T0024626,0,,0.63
T0024627,0,,0.94
T0024628,0,,0.95
T0024629,0,,0.63
T0024630,0,,0.54
T0024631,0,,0.07
T0024632,0,,0.27
T0024633,0,,0.15
T0024634,1,High risk transaction,0.75
T0024635,0,,0.25
T0024636,0,,0.1
T0024637,0,,0.9
T0024638,0,,0.33
T0024639,0,,0.6
T0024640,0,,0.56
T0024641,1,High risk transaction,0.98
T0024642,1,High risk transaction,0.99
T0024643,0,,0.66
T0024644,0,,0.31
T0024645,0,,0.28
T0024646,0,,0.65
T0024647,0,,0.81
T0024648,0,,0.52
T0024649,0,,0.91
T0024650,0,,0.75
T0024651,0,,0.07
T0024652,0,,0.31
T0024653,0,,0.11
T0024654,0,,0.34
T0024655,0,,0.37
T0024656,0,,0.39
T0024657,0,,0.16
T0024658,0,,0.5
T0024659,0,,0.22
T0024660,0,,0.18
T0024661,0,,0.81
T0024662,1,High risk transaction,0.78
T0024663,0,,0.9
T0024664,0,,0.21
T0024665,0,,0.5
T0024666,0,,0.16
T0024667,0,,0.04
T0024668,0,,0.92
T0024669,0,,0.1
T0024670,0,,0.64
T0024671,0,,0.56
T0024672,0,,0.17
T0024673,0,,0.39
T0024674,0,,0.25
T0024675,0,,0.76
T0024676,0,,0.33
T0024677,1,High risk transaction,0.84
T0024678,0,,0.09
T0024679,0,,0.72
T0024680,0,,0.59
T0024681,0,,0.17
T0024682,0,,0.93
T0024683,0,,0.88
T0024684,0,,0.89
T0024685,0,,0.87
T0024686,1,High risk transaction,0.89
T0024687,0,,0.56
T0024688,0,,0.92
T0024689,0,,0.44
T0024690,0,,0.65
T0024691,1,High risk transaction,0.96
T0024692,0,,0.59
T0024693,0,,0.69
T0024694,0,,0.71
T0024695,0,,0.39
T0024696,0,,0.26
T0024697,0,,0.33
T0024698,0,,0.86
T0024699,0,,0.44
T0024700,0,,0.78
T0024701,0,,0.11
T0024702,0,,0.56
T0024703,1,High risk transaction,0.86
T0024704,0,,0.96
T0024705,0,,0.74
T0024706,1,Multiple failed attempts,0.01
T0024707,0,,0.37
T0024708,0,,0.86
T0024709,0,,0.08
T0024710,0,,0.21
T0024711,0,,0.85
T0024712,0,,0.98
T0024713,0,,0.9
T0024714,0,,0.43
T0024715,0,,0.52
T0024716,0,,0.67
T0024717,0,,0.04
T0024718,0,,0.86
T0024719,0,,0.43
T0024720,0,,0.37
T0024721,0,,0.74
T0024722,0,,0.29
T0024723,0,,0.45
T0024724,0,,0.15
T0024725,0,,0.1
T0024726,0,,0.69
T0024727,0,,0.41
T0024728,0,,0.92
T0024729,0,,0.49
T0024730,0,,0.38
T0024731,0,,0.2
T0024732,0,,0.32
T0024733,0,,0.97
T0024734,0,,0.22
T0024735,0,,0.68
T0024736,0,,0.14
T0024737,0,,0.68
T0024738,0,,0.82
T0024739,0,,0.82
T0024740,0,,0.69
T0024741,0,,0.76
T0024742,0,,0.23
T0024743,0,,0.12
T0024744,0,,0.73
T0024745,0,,0.2
T0024746,0,,0.27
T0024747,0,,0.8
T0024748,0,,0.49
T0024749,0,,0.39
T0024750,0,,0.3
T0024751,0,,0.2
T0024752,0,,0.65
T0024753,0,,0.97
T0024754,0,,0.07
T0024755,0,,0.16
T0024756,1,Multiple failed attempts,0.84
T0024757,0,,0.21
T0024758,0,,0.71
T0024759,0,,0.78
T0024760,0,,0.41
T0024761,0,,0.91
T0024762,0,,0.8
T0024763,0,,0.91
T0024764,0,,0.47
T0024765,0,,0.82
T0024766,0,,0.33
T0024767,0,,0.5
T0024768,0,,0.21
T0024769,0,,0.96
T0024770,0,,0.05
T0024771,0,,0.54
T0024772,0,,0.32
T0024773,0,,0.24
T0024774,0,,0.96
T0024775,0,,0.63
T0024776,0,,0.41
T0024777,0,,0.35
T0024778,0,,0.9
T0024779,0,,0.48
T0024780,1,High risk transaction,0.84
T0024781,0,,0.82
T0024782,0,,0.91
T0024783,0,,0.24
T0024784,0,,0.66
T0024785,0,,0.57
T0024786,0,,0.47
T0024787,0,,0.47
T0024788,0,,0.1
T0024789,0,,0.44
T0024790,0,,0.64
T0024791,0,,0.22
T0024792,1,High risk transaction,0.9
T0024793,0,,0.12
T0024794,0,,0.14
T0024795,0,,0.13
T0024796,0,,0.06
T0024797,0,,0.65
T0024798,0,,0.24
T0024799,0,,0.01
T0024800,0,,0.02
T0024801,0,,0.46
T0024802,0,,0.96
T0024803,0,,0.45
T0024804,1,High risk transaction,0.81
T0024805,0,,0.4
T0024806,0,,0.71
T0024807,0,,0.56
T0024808,0,,0.09
T0024809,0,,0.08
T0024810,0,,0.84
T0024811,0,,0.73
T0024812,0,,0.8
T0024813,0,,0.98
T0024814,0,,0.78
T0024815,0,,0.89
T0024816,0,,0.92
T0024817,0,,0.34
T0024818,0,,0.04
T0024819,0,,0.96
T0024820,0,,0.45
T0024821,0,,0.08
T0024822,1,High risk transaction,0.72
T0024823,0,,0.47
T0024824,0,,0.55
T0024825,0,,0.78
T0024826,0,,0.74
T0024827,0,,0.58
T0024828,0,,0.36
T0024829,0,,0.66
T0024830,0,,0.15
T0024831,0,,0.76
T0024832,0,,0.41
T0024833,0,,0.71
T0024834,0,,0.96
T0024835,0,,0.21
T0024836,0,,1
T0024837,0,,0.8
T0024838,0,,0.11
T0024839,1,Multiple failed attempts,0.31
T0024840,0,,0.47
T0024841,0,,0.8
T0024842,0,,0.41
T0024843,1,High risk transaction,0.82
T0024844,0,,0.61
T0024845,0,,0.09
T0024846,0,,0.24
T0024847,0,,0.35
T0024848,0,,0.49
T0024849,0,,0.23
T0024850,0,,0.12
T0024851,0,,0.97
T0024852,0,,0.36
T0024853,0,,0.87
T0024854,0,,0.23
T0024855,0,,0.36
T0024856,0,,0.06
T0024857,0,,0.28
T0024858,0,,0.37
T0024859,0,,0.74
T0024860,0,,0.77
T0024861,0,,0.51
T0024862,0,,0.49
T0024863,0,,0.95
T0024864,0,,0.62
T0024865,0,,0.18
T0024866,0,,0.27
T0024867,0,,0.14
T0024868,0,,0.45
T0024869,0,,0.66
T0024870,0,,0.93
T0024871,0,,0.96
T0024872,0,,0.83
T0024873,0,,0.03
T0024874,0,,0.44
T0024875,0,,0.54
T0024876,0,,0.35
T0024877,0,,0.66
T0024878,0,,0.09
T0024879,0,,0.94
T0024880,0,,0.12
T0024881,0,,0.77
T0024882,0,,0.08
T0024883,0,,0.96
T0024884,0,,0.71
T0024885,1,High risk transaction,0.86
T0024886,0,,0.45
T0024887,0,,0.11
T0024888,1,High risk transaction,0.8
T0024889,0,,0.54
T0024890,0,,0.79
T0024891,0,,0.1
T0024892,0,,0.23
T0024893,0,,0.26
T0024894,0,,0.65
T0024895,0,,0.72
T0024896,0,,0.54
T0024897,0,,0.76
T0024898,0,,0.58
T0024899,1,Multiple failed attempts,0.75
T0024900,0,,0.27
T0024901,0,,0.88
T0024902,0,,0.6
T0024903,0,,0.84
T0024904,0,,0.36
T0024905,0,,0.37
T0024906,0,,0.85
T0024907,0,,0.93
T0024908,0,,0.5
T0024909,0,,0.89
T0024910,0,,0.39
T0024911,0,,0.93
T0024912,0,,0.8
T0024913,0,,0.81
T0024914,0,,0.88
T0024915,0,,0.22
T0024916,1,High risk transaction,0.89
T0024917,0,,0.92
T0024918,0,,0.97
T0024919,0,,0.45
T0024920,0,,0.8
T0024921,0,,0.07
T0024922,0,,0.13
T0024923,0,,0.93
T0024924,0,,0.19
T0024925,0,,0.49
T0024926,0,,0.76
T0024927,0,,0.41
T0024928,0,,0.52
T0024929,0,,0.47
T0024930,0,,0.94
T0024931,0,,0.91
T0024932,0,,0.54
T0024933,0,,0.73
T0024934,0,,0.83
T0024935,0,,0.66
T0024936,0,,0.5
T0024937,0,,0.84
T0024938,0,,0.41
T0024939,0,,0.36
T0024940,0,,0.63
T0024941,0,,0.58
T0024942,0,,0.47
T0024943,0,,0.14
T0024944,0,,0.15
T0024945,0,,0.88
T0024946,0,,0.21
T0024947,1,High risk transaction,0.85
T0024948,0,,0.53
T0024949,0,,0.42
T0024950,0,,0.15
T0024951,0,,0.23
T0024952,0,,0.3
T0024953,0,,0.97
T0024954,0,,0.71
T0024955,0,,0.26
T0024956,1,High risk transaction,0.81
T0024957,0,,0.87
T0024958,0,,0.1
T0024959,0,,0.99
T0024960,0,,0.85
T0024961,0,,0.71
